大类,中类,小类,细分类,棚格图分类,棚格图名称,商品编码,名称,品牌,规格/容量/尺寸,规格,品种,包装,口味,售价,价格带,尺码,含糖量,成分特点,脂肪含量,是否有机,配方,片数范围,功效,适用人群/场景,进口/国产,肉种,酒精度数,香味,面条形状,加工工艺,颜色,订单数,销售,毛利,每订单门店数,每金额门店数,在售门店数,订单同比增长率,销售同比增长率,上市天数
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,103736379,丹妮丝塔150g巧克力风味曲奇饼干,国际,150g,150-199g/ml,曲奇饼干,袋,巧克力,18,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0056,0.323333333,-42.315375,180.1802,3.092783505,6,-0.8741573,-0.517924847,1520
23,2301_饼干糕点,2311_饼干,23117_无糖及粗粮饼干,2314,饼干,108413190,谷优400g消化饼饼干_酥性饼干,活力谷优,400g,200g/ml以上,无糖及粗粮饼干,袋,原味,18.9,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0175,0.27391453,-58.36941531,57.0676,3.650773839,13,-0.29718876,-0.395446293,532
23,2301_饼干糕点,2311_饼干,23114_早餐饼干,2314,饼干,102425181,焙朗300g混合莓果味早餐饼,焙朗,300g,200g/ml以上,早餐饼干,袋,混合,18.9,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0215,0.311722222,-40.69678881,46.6088,3.207984317,29,-0.71256684,-0.734955519,1976
23,2301_饼干糕点,2312_糕饼,23123_派,2336,糕点,108602759,好丽友544g巧克力派16枚装,好丽友,544g,300g/ml以上,派,盒,巧克力,18.9,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.019,0.330124177,-0.870687585,52.4984,3.029163178,56,-0.90379747,-0.914172045,490
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,108671236,路易拉图168g巴旦木脆筒可可巧克力,路易拉图,168g,100-299g/ml,休闲饼干,盒,巧克力,19.8,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0111,0.244222222,-82.03952,90.0901,4.094631483,1,0,0.11010101,474
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,108755907,奥利奥466g巧克力味红运装,奥利奥,466g,200g/ml以上,夹心饼干,盒,巧克力,21.5,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0222,0.276542636,-40.22902116,44.9979,3.616078937,43,-0.76103337,-0.838393252,444
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,108755747,奥利奥466g草莓味红运装,奥利奥,466g,200g/ml以上,夹心饼干,盒,草莓,21.5,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0202,0.257156712,-42.11035978,49.55,3.888679367,49,-0.76781609,-0.842384801,444
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,104199333,奥利奥388g冰淇淋夹心香草味家庭装,奥利奥,388g,200g/ml以上,夹心饼干,袋,香草,21.8,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0688,1.280190026,1.809778192,14.5406,0.781134034,211,-0.28183716,-0.270496279,1379
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,101361518,欧若拉350g巧克力味曲奇饼干,欧若拉,350g,200g/ml以上,曲奇饼干,袋,巧克力,24,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0241,0.547065079,33.83620503,41.4495,1.827936086,35,-0.61378205,-0.607073556,2492
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,102879116,卡贝罗300g数字形巧克力谷物饼干,卡贝罗,300g,300g/ml以上,休闲饼干,袋,巧克力,24.9,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0241,0.542486772,25.79370396,41.5348,1.843362918,21,-0.5641953,-0.559308675,1771
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,101361489,欧若拉350g奶油味曲奇饼干,欧若拉,350g,200g/ml以上,曲奇饼干,袋,奶油、奶酪,26,25元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0216,0.464380658,27.18268519,46.2884,2.153405793,27,-0.69274538,-0.718637886,2492
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,107954411,比斯奇果屋巧客416g巧克力味夹心威化饼干,比斯奇果屋,416g,200g/ml以上,威化饼干,盒,巧克力,26.9,25元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0056,0.09,-82.11,178.5714,11.11111111,1,-0.87852495,-0.909766078,661
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,104199472,奥利奥巧克棒345.6g巧克力味,奥利奥,345g,200g/ml以上,威化饼干,袋,巧克力,28,25元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1264,3.037337756,-6.923514109,7.9087,0.329235693,229,-0.40405469,-0.430222869,1379
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,100117732,皇冠200g曲奇,皇冠,200g,200g/ml以上,曲奇饼干,罐,原味,29,25元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1495,4.368093768,204.388039,6.6887,0.228932814,225,0.7629717,0.803320069,2719
23,2301_饼干糕点,2312_糕饼,23123_派,2336,糕点,102722160,好丽友816g巧克力派24枚装,好丽友,816g,300g/ml以上,派,盒,巧克力,29,20元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1131,3.699880206,-18.7057551,8.8426,0.270279021,205,-0.58525853,-0.631717276,1868
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,108756272,嘉士利600g亲密时刻香草慕斯味饼干,嘉士利,600g,200g/ml以上,夹心饼干,盒,香草,29.8,25元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0388,0.93698258,-11.42582447,25.7766,1.067255701,118,0,-0.181452808,444
23,2301_饼干糕点,2313_休闲糕饼,23132_休闲糕点,2336,糕点,108754592,可比克687g欢乐大礼包,可比克,687g,300g/ml以上,休闲糕点,袋,混合,39.8,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0056,0.052777778,-22.17585522,180.1802,18.94736842,2,-0.94360524,-0.988604458,444
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,108767844,ZEK600g英伦小熊礼盒,ZEK,600g,300g/ml以上,休闲饼干,盒,原味,39.9,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0476,2.144571225,102.8820373,21.0175,0.466293676,39,-0.34072022,-0.342405325,441
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,108437503,红帽子93.6g牛奶巧克力味夹心饼干,红帽子,93.6g,0-149g/ml,夹心饼干,袋,奶油、奶酪,55,25元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0,0,0,0,0,0,0,0,524
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,103706428,好吃点918g甄好曲奇,好吃点,918g,200g/ml以上,曲奇饼干,盒,原味,62,25元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0088,0.677156863,15.94304617,113.3333,1.476762705,51,-0.89873418,-0.909791657,1528
